ZINC_ID	MWT	LogP	Desolv_apolar	Desolv_polar	HBD	HBA	tPSA	Charge	NRB	SMILES
ZINC00058200	165.192	1.33	2.15	-8.77	3	3	63	0	2	CCC(=O)c1cc(ccc1O)N
ZINC00058203	230.316	1.70	5.1	-27.34	4	3	57	1	0	Cc1cc2c(s1)Nc3ccccc3NC2=[NH2+]
ZINC00058205	255.298	3.36	0.66	-8.06	0	3	39	0	1	c1ccc(cc1)C(=O)n2c3ccccc3sc2=O
ZINC00058206	239.23	2.72	2.08	-9.33	0	4	52	0	1	c1ccc(cc1)C(=O)n2c3ccccc3oc2=O
ZINC00058207	296.322	4.35	2.57	-9.03	0	4	48	0	4	Cc1c2c(cc(cc2OC)OC)oc1C(=O)c3ccccc3
ZINC00058208	244.113	2.15	-2.13	-5.46	1	2	29	0	0	c1cc2c(cc1Br)SCC(=O)N2
ZINC00058211	304.119	3.73	0.62	-51.9	0	3	57	-1	3	c1ccc(c(c1)C(=O)c2ccc(cc2)Br)C(=O)[O-]
ZINC00058212	256.075	2.06	0.42	-44.88	0	3	57	-1	4	c1cc(ccc1C(=O)CCC(=O)[O-])Br
ZINC00058213	311.562	4.75	-0.82	-7.56	1	2	37	0	2	c1ccc(c(c1)C(=O)c2cc(ccc2O)Cl)Br
ZINC00058214	311.562	4.52	-0.84	-5.34	1	2	37	0	2	c1ccc(cc1)C(=O)c2cc(cc(c2O)Br)Cl
ZINC00058215	311.562	4.75	-0.88	-7.85	1	2	37	0	2	c1ccc(c(c1)C(=O)c2cc(ccc2O)Br)Cl
ZINC00058219	301.143	3.66	-2.07	-9.32	1	3	45	0	1	c1ccc2c(c1)c(n[nH]c2=O)c3ccc(cc3)Br
ZINC00058220	251.083	2.55	-2.23	-8.86	1	3	45	0	1	c1cc(ccc1c2ccc(=O)[nH]n2)Br
ZINC00058225	199.662	2.02	-1.52	-5.55	1	2	29	0	0	c1cc2c(cc1Cl)SCC(=O)N2
ZINC00058227	246.693	4.39	0.18	-8.24	1	2	37	0	2	Cc1ccc(c(c1)O)C(=O)c2ccccc2Cl
ZINC00058228	246.693	4.39	0.2	-8.44	1	2	37	0	2	Cc1ccc(c(c1)C(=O)c2ccccc2Cl)O
ZINC00058229	246.693	4.36	0.16	-6.92	1	2	37	0	2	Cc1cc(c(cc1Cl)C(=O)c2ccccc2)O
ZINC00058235	262.692	3.33	-1.29	-11.66	2	3	57	0	3	c1ccc(c(c1)CC(=O)c2ccc(cc2O)O)Cl
ZINC00058236	262.692	3.38	-1.29	-11.39	2	3	57	0	3	c1cc(ccc1CC(=O)c2ccc(cc2O)O)Cl
ZINC00058238	206.632	2.42	-1.6	-8.95	1	3	46	0	1	c1cc(ccc1c2ccc(=O)[nH]n2)Cl
ZINC00058242	296.238	1.82	-1.79	-16.32	2	7	109	0	2	c1cc2c(cc1C(=O)c3ccc4c(c3)oc(=O)[nH]4)oc(=O)[nH]2
ZINC00058243	281.138	4.99	0.02	-7.82	1	2	37	0	2	Cc1cc(c(cc1Cl)C(=O)c2ccccc2Cl)O
ZINC00058246	297.137	3.98	-1.45	-10.82	2	3	57	0	3	c1cc(c(cc1O)O)C(=O)Cc2ccc(cc2Cl)Cl
ZINC00058247	249.29	0.10	4.24	-56.1	2	5	55	1	1	c1ccc2c(c1)OC[C@H](O2)C(=O)N3CC[NH2+]CC3
ZINC00058248	249.29	0.10	4.24	-55.65	2	5	55	1	1	c1ccc2c(c1)OC[C@@H](O2)C(=O)N3CC[NH2+]CC3
ZINC00058250	222.245	0.87	4.81	-47.7	1	4	69	-1	2	c1ccc2c(c1)NC(=O)[C@@H](S2)CC(=O)[O-]
ZINC00058255	235.066	3.48	0.17	-4.83	1	3	46	0	3	CCOC(=O)c1cc(c(c(c1)Cl)O)Cl
ZINC00058256	221.3	3.34	2.81	-6.29	0	3	29	0	6	CCN(CC)c1ccc(cc1)C(=O)OCC
ZINC00058257	178.231	2.56	2.59	-5	0	2	26	0	5	CCOC(=O)CCc1ccccc1
ZINC00058260	209.196	1.92	6.38	-52.08	0	3	57	-1	5	c1cc(ccc1C(=O)CCCC(=O)[O-])F
ZINC00058262	255.251	0.19	-6.96	-16.31	1	6	89	0	2	COC(=O)[C@@H]1C(=O)c2ccccc2S(=O)(=O)N1
ZINC00058263	269.278	0.44	-4.69	-11.7	0	6	80	0	2	CN1[C@H](C(=O)c2ccccc2S1(=O)=O)C(=O)OC
ZINC00058265	221.324	2.13	5.03	-37.01	2	3	28	1	2	CC(C)[NH+]1CCN(CC1)c2ccc(cc2)O
ZINC00058266	198.221	2.75	-1.16	-8.53	1	2	29	0	0	c1ccc2c(c1)C(c3ccccc3O2)O
ZINC00058267	160.152	2.05	5.07	-52.62	1	3	56	-1	1	c1cc(cc2c1cc[nH]2)C(=O)[O-]
ZINC00058272	195.243	1.40	2.82	-7.14	1	3	38	0	1	COc1ccc2c(c1)SCC(=O)N2
ZINC00058274	252.273	2.91	-1.29	-10.49	1	4	54	0	2	COc1ccc(cc1)c2c3ccccc3c(=O)[nH]n2
ZINC00058275	179.244	1.79	4.21	-5.98	1	2	29	0	0	Cc1ccc2c(c1)SCC(=O)N2
ZINC00058276	179.151	1.25	3.58	-47.2	0	4	59	-1	2	c1cc2c(cc1CC(=O)[O-])OCO2
ZINC00058277	175.167	1.51	4.11	-60.48	0	4	58	-1	1	Cn1c2ccccc2c(n1)C(=O)[O-]
ZINC00058283	225.267	4.56	9.91	-49.17	0	2	40	-1	3	CCc1ccc(cc1)c2ccc(cc2)C(=O)[O-]
ZINC00058285	184.242	3.36	4.96	-3.95	3	2	38	0	2	c1ccc(cc1)Nc2ccccc2N
ZINC00058292	244.246	2.62	-2.71	-11.32	3	4	77	0	3	c1ccc(cc1)CC(=O)c2c(cc(cc2O)O)O
ZINC00058294	340.447	1.90	5.94	-34.94	4	5	70	1	4	CC[C@@H](CO)NC(=O)[C@@H]1C[NH+]([C@@H]2Cc3c[nH]c4c3c(ccc4)C2=C1)C
ZINC00058299	220.236	0.50	2.03	-8.48	3	7	93	0	1	c1nc(c2c(n1)[nH]c(n2)N3CCOCC3)N
ZINC00058300	272.156	3.99	-0.43	-9.1	1	2	29	0	2	c1cc(c(c(c1)Cl)NC(=O)c2cccs2)Cl
ZINC00058301	218.256	1.52	6.66	-9.94	0	4	44	0	2	CCn1c2ccccc2c(=O)n(c1=O)CC
ZINC00058313	219.313	2.17	-2.9	-8.32	2	3	52	0	0	Cc1nc(c2c3c(sc2n1)CCCC3)N
ZINC00058314	232.23	2.61	3.57	-7.14	0	2	37	0	2	Cc1cc(c(c(n1)SC)C#N)C(F)(F)F
ZINC00058316	300.33	3.84	2.97	-5.73	0	2	36	0	3	CSc1c(c(cc(n1)c2cccs2)C(F)(F)F)C#N
ZINC00058321	327.409	2.47	0.18	-12.89	1	5	75	0	6	Cc1cc(c(c(n1)SCC(=O)Nc2ccccc2)C#N)COC
ZINC00058323	304.293	3.13	1.21	-7.14	2	4	65	0	4	CCOC(=O)c1c(c2c(cc(nc2s1)C)C(F)(F)F)N
ZINC00058330	284.085	2.75	6.17	-46.08	0	4	63	-1	2	Cc1c(c2cc(c(cc2o1)Br)OC)C(=O)[O-]
ZINC00058331	253.326	3.89	-0.2	-9.18	1	2	29	0	2	c1ccc2c(c1)cccc2NC(=O)c3cccs3
ZINC00058333	273.307	2.78	6.23	-8.68	1	3	38	0	3	c1ccc2c(c1)c(ccc2F)C(=O)NC[C@H]3CCCO3
ZINC00058334	273.307	2.78	6.2	-8.67	1	3	38	0	3	c1ccc2c(c1)c(ccc2F)C(=O)NC[C@@H]3CCCO3
ZINC00058339	177.223	3.47	7.16	-50.75	0	2	40	-1	1	CC(=C1[C@H]2C[C@H]2[C@H]3[C@@H]1[C@@H]3C(=O)[O-])C
ZINC00058341	318.372	3.19	-0.76	-8.53	2	3	53	0	3	Cc1ccc(o1)[C@H](C#CC(c2ccccc2)(c3ccccc3)O)O
ZINC00058342	191.23	0.66	0.5	-7.28	2	3	53	0	1	CC(C)(C#C[C@@H](c1cccnc1)O)O
ZINC00058343	191.23	0.66	0.47	-7.22	2	3	53	0	1	CC(C)(C#C[C@H](c1cccnc1)O)O
ZINC00058344	318.376	2.46	9.66	-16.85	1	4	51	0	5	c1ccc(cc1)CNC(=O)c2cccn(c2=O)Cc3ccccc3
ZINC00058345	288.232	3.28	8.44	-10.85	0	4	54	0	2	c1ccc(cc1)c2cc(n3c(n2)c(cn3)C#N)C(F)(F)F
ZINC00058346	247.23	1.80	4.44	-43.09	0	6	88	-1	5	COc1ccc(cc1)c2nc(on2)CCC(=O)[O-]
ZINC00058347	251.649	2.42	5.65	-40.64	0	5	79	-1	4	c1cc(ccc1c2nc(on2)CCC(=O)[O-])Cl
ZINC00058351	254.265	3.30	0.75	-50.8	1	4	69	-1	3	Cc1cccc(c1)C(=O)Nc2ccccc2C(=O)[O-]
ZINC00058352	308.768	4.52	0.55	-12.76	1	3	41	0	3	c1ccc(cc1)c2ccccc2C(=O)Nc3ccc(cn3)Cl
ZINC00058361	280.283	2.14	3.93	-11.26	3	5	85	0	3	c1ccc(cc1)C(=O)Nc2c3ccccc3oc2C(=O)N
ZINC00058362	202.282	2.45	7.45	-12.81	0	2	18	0	1	c1ccc(cc1)c2cn3c(n2)SCC3
ZINC00058366	312.781	4.34	-0.22	-9.91	0	3	34	0	1	c1ccc(c(c1)/C=c/2\c(=O)n3c4ccccc4nc3s2)Cl
ZINC00058371	306.391	2.92	-0.35	-8.21	2	4	75	0	4	CSc1c(c(nc(n1)N)SCc2ccc(cc2)F)C#N
ZINC00058374	338.407	3.04	0.31	-12.58	1	5	58	0	5	CCOc1ccccc1NC(=O)[C@H]2CC(=O)N(C2)c3ccc(cc3)C
ZINC00058375	338.407	3.04	0.33	-12.29	1	5	58	0	5	CCOc1ccccc1NC(=O)[C@@H]2CC(=O)N(C2)c3ccc(cc3)C
ZINC00058438	286.263	2.18	6.88	-49.58	1	6	99	-1	4	Cc1c(cc(o1)C(=O)Nc2ccccc2C(=O)[O-])C(=O)C
ZINC00058439	217.228	2.08	1.49	-18.54	1	5	68	0	2	Cc1ccc(cc1)C(=O)Nc2c(non2)C
ZINC00058459	256.285	1.92	5.11	-30.84	4	5	74	1	2	COc1cc(ccc1O)c2c(n3ccccc3[nH+]2)N
ZINC00058460	240.226	2.54	4.8	-13.13	2	7	96	0	0	Cc1ccc2c(c1)Nc3c(nc4c(n3)non4)N2
ZINC00058471	296.421	2.03	7.02	-11.37	2	5	93	0	5	CC(C)(C)C(=O)CSc1c(c(nc(n1)N)SC)C#N
ZINC00058474	287.344	2.85	4.8	-10.97	0	5	61	0	3	Cc1cc(n(n1)C(=O)CSc2nc3ccccc3o2)C
ZINC00058475	311.41	3.54	0.83	-13.89	1	4	65	0	5	CCc1c(cc(c(n1)SCC(=O)Nc2ccccc2)C#N)C
ZINC00058476	341.436	3.59	0.84	-15.4	1	5	75	0	6	CCc1c(cc(c(n1)SCC(=O)Nc2ccc(cc2)OC)C#N)C
ZINC00058479	341.233	4.95	0.69	-6.29	0	2	36	0	2	c1ccc(cc1)c2cc(nc(c2C#N)Br)c3cccs3
ZINC00058481	297.099	3.67	-0.01	-5.46	0	2	25	0	1	Cc1cc(c2c(n1)snc2Br)C(F)(F)F
ZINC00058482	310.422	4.33	2.65	-12.12	0	3	53	0	5	CCc1c(cc(c(n1)SCC(=O)c2ccc(cc2)C)C#N)C
ZINC00058490	198.221	2.20	0.17	-9.37	1	2	33	0	1	c1ccc(cc1)C#Cc2ccc(o2)CO
ZINC00058491	289.718	3.05	-1.32	-11.33	1	4	47	0	3	c1ccc(c(c1)C(=O)NCc2ccc3c(c2)OCO3)Cl
ZINC00058492	311.381	4.84	-1.71	-6.02	1	4	39	0	3	CCC1(c2ccccc2N[C@H](O1)c3ccc4c(c3)OCO4)CC
ZINC00058502	331.415	4.74	1.44	-9.27	1	3	38	0	5	Cc1ccc(c(c1)NC(=O)C(c2ccccc2)c3ccccc3)OC
ZINC00058506	284.34	3.38	-0.89	-10.95	2	4	65	0	3	COC(=O)c1c(c2ccc(nc2s1)c3ccccc3)N
ZINC00058507	324.361	2.90	2.96	-18.29	1	5	83	0	2	Cc1c(sc(c1C#N)NC(=O)c2cc3ccccc3oc2=O)C
ZINC00058512	299.282	1.37	-0.37	-24.52	2	6	92	0	2	Cc1cc\2c(c(=O)[nH]1)C(=O)O/C2=C/c3ccc(c(c3)OC)O
ZINC00058526	287.383	2.52	-1.34	-35.57	2	4	46	1	4	COCc1cc(c(c2c1cccn2)O)C[NH+]3CCCCC3
ZINC00058527	273.356	2.02	5.21	-33.38	2	4	47	1	4	COCc1cc(c(c2c1cccn2)O)C[NH+]3CCCC3
ZINC00058545	305.377	4.61	2.31	-10.1	1	3	42	0	5	CCOC(=O)c1c([nH]c(c1c2ccccc2)c3ccccc3)C
ZINC00058548	271.725	2.34	-3.8	-9.87	1	4	59	0	4	c1cc(oc1)CNS(=O)(=O)c2ccc(cc2)Cl
ZINC00058550	330.412	5.00	-1.1	-11.37	2	3	55	0	3	c1ccc(cc1)c2ccc3c(c(sc3n2)C(=O)c4ccccc4)N
ZINC00058553	237.711	3.36	6.12	-6.9	1	2	29	0	2	c1ccc(c(c1)NC(=O)c2cccs2)Cl
ZINC00058569	329.162	3.81	-1.36	-7.29	1	2	29	0	2	c1cc(sc1)C(=O)Nc2ccc(cc2)I
ZINC00058604	305.721	0.33	-2.45	-29.6	4	6	113	0	4	c1ccc(cc1)Cn2c(c(cc(c2=[NH2+])C(=O)N)Cl)C(=O)[O-]
ZINC00058633	288.734	3.79	0.16	-10.9	1	4	47	0	3	Cc1cccc(c1)NCn2c3ccc(cc3oc2=O)Cl
ZINC00058646	311.139	1.05	3.97	-9.2	0	6	60	0	1	c1c(nn2c1ncc(c2)Br)C(=O)N3CCOCC3
ZINC00058650	295.771	3.57	5.67	-44.88	0	4	61	-1	4	CCc1ccc(cc1)S(=O)(=O)[N-]c2ccc(cn2)Cl
ZINC00058651	346.224	4.38	0.86	-9.83	1	3	38	0	6	C=CCc1ccc(cc1)OCC(=O)Nc2ccccc2Br
ZINC00058660	273.155	2.73	3.43	-5.16	0	3	35	0	2	Cc1cc(c2c(n1)snc2Br)COC
ZINC00058675	276.317	2.00	4.02	-11.51	0	5	65	0	2	Cc1cc(c2c3c(c(=O)oc(n3)C)sc2n1)COC
ZINC00058680	305.115	3.12	-0.33	-4.96	1	3	38	0	5	CCOC(=O)CNc1ccc(cc1)I
ZINC00058697	311.566	3.59	-0.72	-11.66	1	3	41	0	2	c1cc(ccc1C(=O)Nc2ccc(cn2)Cl)Br
ZINC00058708	312.438	3.71	0.53	-8.17	0	3	34	0	1	Cn1c(=O)c2c(nc1SC)-c3ccccc3CC24CCCC4
ZINC00058710	331.371	4.34	9.04	-12.58	1	4	55	0	5	COc1ccc(cc1)NC(=O)c2ccc(cc2)C(=O)c3ccccc3
ZINC00058715	321.38	3.70	2.12	-10.75	0	3	49	0	4	c1cc(ccc1CSc2c(ccc(n2)c3ccncc3)C#N)F
ZINC00058724	290.366	4.07	9.17	-11.75	1	3	32	0	3	CN(C)c1cccc(c1)NC(=O)c2cccc3c2cccc3
ZINC00058725	316.404	4.65	0.73	-10.72	1	3	32	0	4	CN(C)c1cccc(c1)NC(=O)c2ccccc2c3ccccc3
ZINC00058729	322.436	3.65	11.33	-64.83	2	5	58	1	6	CC[NH+](CC)CCNc1cc(c(c2n1c3ccccc3n2)C#N)C
ZINC00058730	335.142	4.73	3.78	-16.8	0	4	56	0	3	c1ccc(cc1)OC(=O)c2cc3cc(cc(c3oc2=O)Cl)Cl
ZINC00058736	264.328	3.45	8.67	-14.22	1	3	34	0	3	Cn1c2ccccc2cc1CC(=O)Nc3ccccc3
ZINC00058743	292.722	2.42	0.4	-15.84	1	5	60	0	4	COc1ccc(cc1OC)C(=O)Nc2ccc(cn2)Cl
ZINC00058748	329.421	4.64	-3.33	-15.11	0	4	55	0	4	CCC(C)(C)c1ccc(cc1)OC2=NS(=O)(=O)c3c2cccc3
ZINC00058749	261.277	1.43	0.52	-11.28	1	5	60	0	5	COc1ccc(cc1OC)C(=O)NCc2ccco2
ZINC00058753	289.335	2.10	-0.72	-8.68	2	6	70	0	4	CC1=C([C@H](NC(=O)N1)c2ccc(cc2)N(C)C)C(=O)OC
ZINC00058754	289.335	2.10	-0.78	-8.8	2	6	70	0	4	CC1=C([C@@H](NC(=O)N1)c2ccc(cc2)N(C)C)C(=O)OC
ZINC00058761	322.433	4.33	1.82	-11.63	0	3	53	0	4	Cc1ccc(cc1)C(=O)CSc2c(cc3c(n2)CCCC3)C#N
ZINC00058762	336.46	4.71	2.08	-10.86	0	3	53	0	4	Cc1ccc(c(c1)C)C(=O)CSc2c(cc3c(n2)CCCC3)C#N
ZINC00058763	268.341	3.16	6.09	-10.5	2	3	56	0	2	Cc1ccc2c(c(sc2n1)C(=O)c3ccccc3)N
ZINC00058766	242.214	1.55	-0.07	-32.44	1	6	102	-1	2	COc1ccc(cc1)c2c(nc([nH]c2=O)[O-])C#N
ZINC00058771	314.357	4.22	2.99	-5.59	0	2	36	0	4	CCSc1c(c(cc(n1)c2cccs2)C(F)(F)F)C#N
ZINC00058774	299.37	3.38	0.67	-12.5	1	4	47	0	6	C[C@@H](CNC(=O)c1ccc(c(c1)OC)OC)c2ccccc2
ZINC00058775	299.37	3.38	0.67	-12.52	1	4	47	0	6	C[C@H](CNC(=O)c1ccc(c(c1)OC)OC)c2ccccc2
ZINC00058777	328.843	4.97	0.58	-8.3	1	3	32	0	5	C[C@@H](C1CC1)N(Cc2ccccc2)C(=O)Nc3ccc(cc3)Cl
ZINC00058778	328.843	4.97	0.51	-8.46	1	3	32	0	5	C[C@H](C1CC1)N(Cc2ccccc2)C(=O)Nc3ccc(cc3)Cl
ZINC00058794	290.32	3.04	-3.27	-50.82	1	5	86	-1	4	Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)C(=O)[O-]
ZINC00058798	222.269	2.27	5.82	-10.1	0	4	44	0	2	COC(=O)n1c2ccccc2nc1SC
ZINC00058920	245.351	2.65	7.05	-9.32	0	3	39	0	4	Cc1cnc(nc1C)SCCc2ccncc2
ZINC00058921	339.992	3.53	4.04	-4.05	1	3	50	0	0	Cc1c2c(c(c(c1Br)O)Br)sc(=O)o2
ZINC00058931	325.171	4.35	8.73	-42.32	1	4	61	-1	6	c1cc(ccc1Oc2ccc(cc2NCCC(=O)[O-])Cl)Cl
ZINC00058932	244.152	1.96	4.44	-57.19	0	5	70	-1	2	Cc1cc(n2c(n1)cc(n2)C(=O)[O-])C(F)(F)F
ZINC00058935	228.251	2.49	6.68	-16.91	1	4	51	0	3	COc1ccccc1C(=O)Nc2ccccn2
ZINC00058937	274.252	2.32	0.1	-54.92	1	6	91	-1	5	COCc1ccc(o1)C(=O)Nc2ccccc2C(=O)[O-]
ZINC00058940	291.42	2.83	0.73	-12.82	1	4	65	0	4	Cc1c(c(c(nc1C)SCC(=O)NC(C)(C)C)C#N)C
ZINC00058941	344.823	3.43	2.17	-11.49	0	4	70	0	5	Cc1c(cc(c(n1)SCC(=O)c2ccc(cc2)Cl)C#N)C(=O)C
ZINC00058943	326.193	4.80	-0.2	-8.16	1	2	29	0	2	c1ccc2cc(ccc2c1)NC(=O)c3cccc(c3)Br
ZINC00058955	308.175	3.50	7.28	-7.19	1	3	42	0	5	Cc1ccc(o1)C(=O)CCNc2ccc(cc2)Br
ZINC00058979	311.566	3.56	-0.72	-10.37	1	3	41	0	2	c1cc(cc(c1)Br)C(=O)Nc2ccc(cn2)Cl
ZINC00058995	298.342	2.46	-0.34	-17.15	2	5	67	0	5	Cc1ccc(cc1)OCC(=O)Nc2ccc(cc2)NC(=O)C
ZINC00058998	233.292	2.78	4.76	-9.81	1	3	38	0	3	COc1ccc(cc1)NC(=O)c2cccs2
ZINC00059003	195.247	0.51	3.35	-10.61	2	4	61	0	0	Cc1cc2c(s1)nc(n(c2=O)N)C
ZINC00059115	215.252	2.91	5.74	-8.96	1	3	42	0	2	Cc1ccc(cc1C)NC(=O)c2ccco2
ZINC00059200	310.578	4.27	-0.25	-5.87	1	2	29	0	2	c1ccc(c(c1)NC(=O)c2ccc(cc2)Cl)Br
ZINC00059205	287.34	3.52	4.02	-15.47	0	4	56	0	3	CCc1ccc(cc1)OC2=NS(=O)(=O)c3c2cccc3
ZINC00059234	254.314	3.39	7.6	-14.96	1	3	42	0	2	c1ccc(cc1)C(=O)Nc2nc3ccccc3s2
ZINC00059296	267.717	2.65	4.23	-45.42	0	4	61	-1	3	c1ccc(cc1)S(=O)(=O)[N-]c2ccc(cn2)Cl
ZINC00059297	344.414	4.62	9.79	-21.78	2	4	58	0	4	Cc1ccc(cc1)C(=O)Nc2ccc(cc2)NC(=O)c3ccc(cc3)C
ZINC00059301	338.476	4.91	3.4	-7.73	0	3	53	0	5	Cc1c(cc(c(n1)SCc2ccc(cc2)C(C)(C)C)C#N)C(=O)C
ZINC00059320	298.317	2.32	0.7	-15.67	1	4	49	0	3	c1ccc(cc1)N2C[C@H](CC2=O)C(=O)Nc3ccccc3F
ZINC00059321	298.317	2.32	0.59	-12.16	1	4	49	0	3	c1ccc(cc1)N2C[C@@H](CC2=O)C(=O)Nc3ccccc3F
ZINC00059322	279.339	3.50	8.4	-9.77	1	3	42	0	2	Cc1ccc(cc1)n2c(c(c3c2ccc(c3)O)C(=O)C)C
ZINC00059328	165.148	0.60	0.76	-13.8	1	4	55	0	1	c1ccc2c(c1)n(c(=O)o2)CO
ZINC00059329	312.394	4.03	1.53	-9.87	1	4	62	0	3	COc1ccccc1C(=O)Nc2c(c3c(s2)CCCC3)C#N
ZINC00059330	235.67	2.44	0	-6.99	1	3	42	0	3	c1cc(cc(c1)Cl)C(=O)NCc2ccco2
ZINC00059331	273.719	3.38	0.73	-13.17	1	3	46	0	3	CC(=O)c1ccc(cc1)NC(=O)c2cccc(c2)Cl
ZINC00059337	232.67	2.22	5.28	-9.26	1	3	42	0	2	c1cc(ccc1C(=O)Nc2ccncc2)Cl
ZINC00059338	212.252	1.99	5.43	-9.91	1	3	42	0	2	Cc1ccc(cc1)C(=O)Nc2ccncc2
ZINC00059339	325.22	4.18	1.28	-7.35	1	3	52	0	2	Cc1c(sc(c1C#N)NC(=O)c2ccc(cc2Cl)Cl)C
ZINC00059346	281.142	2.58	-1.42	-9.01	1	3	41	0	3	c1cc(cnc1)CNC(=O)c2ccc(cc2Cl)Cl
ZINC00059351	345.267	4.19	4.13	-11.38	1	3	38	0	6	c1ccc(c(c1)NC(=O)c2cccc(c2)F)OCC(C(F)F)(F)F
ZINC00059354	231.226	2.47	-0.73	-8.49	2	3	49	0	2	c1ccc(c(c1)NC(=O)c2ccc(cc2)O)F
ZINC00059365	348.358	3.16	-4.04	-18.54	4	6	98	0	4	c1ccc(c(c1)NC(=O)c2cccc(c2)C(=O)Nc3ccccc3O)O
ZINC00059391	184.242	0.33	6.6	-11.83	1	2	29	0	2	c1ccc(cc1)Cn2ccc(=N)cc2
ZINC00059423	333.181	4.49	2.46	-8.29	0	3	43	0	5	Cc1cccc(c1)C(=O)OCC(=O)c2ccc(cc2)Br
ZINC00059427	264.35	3.06	-0.53	-9.83	2	4	65	0	3	CCOC(=O)c1c(c2c(c(c(nc2s1)C)C)C)N
ZINC00059468	283.714	4.44	1.86	-12.15	0	3	39	0	3	c1cc2cccnc2c(c1)OC(=O)c3ccc(cc3)Cl
ZINC00059477	304.302	2.26	4.04	-9.72	2	7	86	0	4	CCOC(=O)C1=C(NC(=O)N[C@H]1c2ccc3c(c2)OCO3)C
ZINC00059478	304.302	2.26	4.08	-9.54	2	7	86	0	4	CCOC(=O)C1=C(NC(=O)N[C@@H]1c2ccc3c(c2)OCO3)C
ZINC00059533	289.718	3.65	1.41	-15.56	1	4	55	0	4	COC(=O)c1cccc(c1)NC(=O)c2ccc(cc2)Cl
ZINC00059594	272.145	4.56	1.84	-5.82	0	1	4	0	1	c1ccn2cc(cc2c1)c3ccc(cc3)Br
ZINC00059627	204.229	1.95	5.58	-14.1	1	4	55	0	4	CCOC(=O)Cc1[nH]c2ccccc2n1
ZINC00059628	308.15	4.13	0.9	-10.43	1	2	29	0	2	Cc1ccc(c(c1)Br)NC(=O)c2ccccc2F
ZINC00059632	254.285	3.70	10.42	-9.19	0	3	43	0	5	Cc1ccc(cc1)C(=O)OCC(=O)c2ccccc2
ZINC00059637	261.73	1.77	2.56	-8.17	0	4	47	0	2	c1cc(ccc1S(=O)(=O)N2CCOCC2)Cl
ZINC00059647	279.295	3.28	2.18	-23.96	1	4	59	0	2	Cc1ccc(cc1)NC(=O)c2cc3ccccc3oc2=O
ZINC00059648	308.269	2.88	8.83	-64.8	1	6	99	-1	3	c1ccc2c(c1)cc(c(=O)o2)C(=O)Nc3ccccc3C(=O)[O-]
ZINC00059672	348.24	4.81	0.83	-10.67	1	3	38	0	4	Cc1cc(c(c(c1)C)OCC(=O)Nc2ccc(cc2)Br)C
ZINC00059681	255.317	4.29	1.48	-8.38	1	3	38	0	3	Cc1ccc(cc1)NC(=O)Oc2ccc(c(c2)C)C
ZINC00059682	255.317	4.26	1.46	-8.69	1	3	38	0	3	Cc1cccc(c1)NC(=O)Oc2ccc(c(c2)C)C
ZINC00059690	311.381	3.70	1.62	-7.22	1	4	55	0	7	CC(C)[C@@H](C(=O)OCc1ccccc1)NC(=O)c2ccccc2
ZINC00059691	311.381	3.70	1.5	-7.15	1	4	55	0	7	CC(C)[C@H](C(=O)OCc1ccccc1)NC(=O)c2ccccc2
ZINC00059692	283.327	3.78	8.75	-10	1	4	55	0	5	CCOC(=O)c1ccc(cc1)NC(=O)c2ccccc2C
ZINC00059732	258.342	4.14	2.19	-7.38	0	2	26	0	5	COC(=O)c1ccc(cc1)CSc2ccccc2
ZINC00059733	319.404	4.40	0.52	-12.03	1	3	38	0	5	C[C@@H](c1ccc(cc1)OC)NC(=O)Cc2cccc3c2cccc3
ZINC00059734	319.404	4.40	0.52	-12.07	1	3	38	0	5	C[C@H](c1ccc(cc1)OC)NC(=O)Cc2cccc3c2cccc3
ZINC00059757	317.344	4.70	10.72	-13.06	1	4	55	0	5	c1ccc(cc1)C(=O)Oc2ccc(cc2)C(=O)Nc3ccccc3
ZINC00059758	317.341	2.52	1.25	-13.15	1	6	66	0	6	COc1ccc(cc1)NC(=O)c2cc(c(c(c2)OC)OC)OC
ZINC00059761	216.261	3.24	-1.35	-16.08	0	2	26	0	0	c1ccc2c(c1)Oc3ccccc3S2=O
ZINC00059819	287.29	3.67	8.59	-7.91	1	4	55	0	5	CCOC(=O)c1ccccc1NC(=O)c2ccc(cc2)F
ZINC00059851	218.281	2.28	-0.4	-12.14	1	3	42	0	2	Cc1ccccc1C(=O)Nc2nccs2
ZINC00059855	241.29	3.25	0.76	-12.73	1	3	38	0	4	Cc1ccc(cc1)NC(=O)COc2ccccc2
ZINC00059856	241.29	3.22	7.66	-12.55	1	3	38	0	4	Cc1cccc(c1)NC(=O)COc2ccccc2
ZINC00059857	313.397	4.27	1.67	-13.65	1	4	47	0	6	Cc1ccc(c(c1)OCC(=O)Nc2ccc(cc2)OC)C(C)C
ZINC00059860	243.281	3.20	7.54	-12.24	1	2	29	0	3	C[C@@H](c1ccccc1)NC(=O)c2ccccc2F
ZINC00059861	243.281	3.20	7.53	-12.23	1	2	29	0	3	C[C@H](c1ccccc1)NC(=O)c2ccccc2F
ZINC00059872	286.399	2.85	-0.21	-34.82	1	4	50	1	1	Cc1c2c(c(c([nH+]1)N3CCCCC3)C#N)CC(OC2)(C)C
